mapAggregate	1	1024	10000	57734062272	2562023250
mapAggregate	2	768	10000	43300546704	2176490667
mapAggregate	3	768	10000	43300546704	2093185250
mapAggregate	4	768	10000	43300546704	2306209459
mapAggregate	5	768	10000	43300546704	2398551625
