com.oracle.truffle.api.staticobject.GeneratedStaticObject$$4	5754	24381802040
[Ljava.lang.Object;	1512	5163318568
java.lang.Long	1089	4528382264
thc.runtime.Thunk	412	1938994048
com.oracle.truffle.api.staticobject.GeneratedStaticObject$$6	425	1824813488
com.oracle.truffle.api.staticobject.GeneratedStaticObject$$11	333	869313288
com.oracle.truffle.api.staticobject.GeneratedStaticObject$$9	63	386541432
com.oracle.truffle.api.staticobject.GeneratedStaticObject$$7	29	47139384
