com.oracle.truffle.api.staticobject.GeneratedStaticObject$$4	4515	18598996480
[Ljava.lang.Object;	1207	6769356152
com.oracle.truffle.api.staticobject.GeneratedStaticObject$$6	301	1129737312
java.lang.Long	592	966252480
