com.oracle.truffle.api.staticobject.GeneratedStaticObject$$4	4702	25338019360
[Ljava.lang.Object;	1025	4112597192
com.oracle.truffle.api.staticobject.GeneratedStaticObject$$6	368	1845763944
java.lang.Long	476	1236099520
com.oracle.truffle.api.staticobject.GeneratedStaticObject$$7	24	61804816
thc.runtime.Thunk	17	36664000
