com.oracle.truffle.api.staticobject.GeneratedStaticObject$$4	4032	24042741048
[Ljava.lang.Object;	927	4472461888
java.lang.Long	624	3902081648
com.oracle.truffle.api.staticobject.GeneratedStaticObject$$6	344	1591211656
thc.runtime.Thunk	32	69137536
com.oracle.truffle.api.staticobject.GeneratedStaticObject$$7	23	37711432
