mapAggregate	10000	56348923
mapAggregate	10001	56349446
mapAggregate	10002	56349569
mapAggregate	10003	56353391
mapAggregate	10004	56359652
mapAggregate	10005	56362669
mapAggregate	10006	56365275
mapAggregate	10007	56367476
mapAggregate	10008	56392339
mapAggregate	10009	56393734
mapAggregate	10010	56394726
mapAggregate	10011	56395324
mapAggregate	10012	56410122
mapAggregate	10013	56414010
mapAggregate	10014	56417496
mapAggregate	10015	56420571
