com.oracle.truffle.api.staticobject.GeneratedStaticObject$$4	4061	17387144680
[Ljava.lang.Object;	1098	6363981544
java.lang.Long	491	1949482080
com.oracle.truffle.api.staticobject.GeneratedStaticObject$$6	271	1226675424
com.oracle.truffle.api.staticobject.GeneratedStaticObject$$7	34	67042616
thc.runtime.Thunk	19	42949304
