mapAggregate	1	1536	10000	86601093408	2037873000
mapAggregate	2	1792	10000	101034608976	2324379000
mapAggregate	3	1792	10000	101034608976	2305018000
mapAggregate	4	1536	10000	86601093408	2045358000
mapAggregate	5	1536	10000	86601093408	2145607000
