mapAggregate	1	512	10000	28867031136	2535885667
mapAggregate	2	512	10000	28867031136	2781440458
mapAggregate	3	768	10000	43300546704	2648226833
mapAggregate	4	768	10000	43300546704	2349458917
mapAggregate	5	768	10000	43300546704	2220132667
