mapAggregate	1	768	10000	43300546704	2181151708
mapAggregate	2	768	10000	43300546704	2180362333
mapAggregate	3	768	10000	43300546704	2165974791
mapAggregate	4	768	10000	43300546704	2184569792
mapAggregate	5	768	10000	43300546704	2159755834
