engine	fork	entry	sample	repetitions	inputBase	checksum	elapsedNs
baseline	1	mapAggregate	1	768	10000	43300546704	2210144792
baseline	1	mapAggregate	2	768	10000	43300546704	2255758916
baseline	1	mapAggregate	3	768	10000	43300546704	2139486709
baseline	1	mapAggregate	4	768	10000	43300546704	2193838625
baseline	1	mapAggregate	5	768	10000	43300546704	2175655708
