mapAggregate	-3	0
mapAggregate	0	0
mapAggregate	1	59
mapAggregate	2	3811
mapAggregate	3	7160
mapAggregate	4	10512
mapAggregate	7	16932
mapAggregate	15	65471
mapAggregate	16	71366
mapAggregate	31	143361
mapAggregate	100	573630
mapAggregate	1024	5779685
mapAggregate	4095	23067517
mapAggregate	4096	23069687
mapAggregate	4097	23069746
mapAggregate	10000	56348923
mapAggregate	65536	370634752
mapAggregate	100000	566683714
