pairedInputs	-9223372036854775808	9223372036854775807	-7
pairedInputs	9223372036854775807	-9223372036854775808	0
pairedInputs	-7	11	56
pairedInputs	11	-7	79
pairedInputs	0	0	13
pairedInputs	17	17	421
pairedInputs	3000000000	-3000000000	6000000013
