com.oracle.truffle.api.staticobject.GeneratedStaticObject$$4	4282	16951311424
[Ljava.lang.Object;	1208	6472299800
java.lang.Long	660	3618376424
com.oracle.truffle.api.staticobject.GeneratedStaticObject$$6	273	442254144
com.oracle.truffle.api.staticobject.GeneratedStaticObject$$7	46	78599264
thc.runtime.Thunk	28	53447576
