OPTION	compiler.InliningRecursionDepth		
OPTION	compiler.InliningExpansionBudget		
OPTION	compiler.InliningInliningBudget		
ENGINE_ALIAS	true
DATA	com.oracle.truffle.api.staticobject.GeneratedStaticObject$$1	ghc-internal:GHC.Internal.Stack.Types.SrcLoc	SrcLoc	[public final java.lang.Object com.oracle.truffle.api.staticobject.GeneratedStaticObject$$1.field__0, public final java.lang.Object com.oracle.truffle.api.staticobject.GeneratedStaticObject$$1.field__1, public final java.lang.Object com.oracle.truffle.api.staticobject.GeneratedStaticObject$$1.field__2, public final long com.oracle.truffle.api.staticobject.GeneratedStaticObject$$1.field__3, public final long com.oracle.truffle.api.staticobject.GeneratedStaticObject$$1.field__4, public final long com.oracle.truffle.api.staticobject.GeneratedStaticObject$$1.field__5, public final long com.oracle.truffle.api.staticobject.GeneratedStaticObject$$1.field__6]
DATA	com.oracle.truffle.api.staticobject.GeneratedStaticObject$$2	ghc-internal:GHC.Internal.Stack.Types.EmptyCallStack	EmptyCallStack	[]
DATA	com.oracle.truffle.api.staticobject.GeneratedStaticObject$$3	ghc-internal:GHC.Internal.Stack.Types.PushCallStack	PushCallStack	[public final java.lang.Object com.oracle.truffle.api.staticobject.GeneratedStaticObject$$3.field__0, public final java.lang.Object com.oracle.truffle.api.staticobject.GeneratedStaticObject$$3.field__1, public final java.lang.Object com.oracle.truffle.api.staticobject.GeneratedStaticObject$$3.field__2]
DATA	com.oracle.truffle.api.staticobject.GeneratedStaticObject$$4	main:Data.Map.Internal.Bin	Bin	[public final long com.oracle.truffle.api.staticobject.GeneratedStaticObject$$4.field__0, public final java.lang.Object com.oracle.truffle.api.staticobject.GeneratedStaticObject$$4.field__1, public final java.lang.Object com.oracle.truffle.api.staticobject.GeneratedStaticObject$$4.field__2, public final thc.runtime.DataValue com.oracle.truffle.api.staticobject.GeneratedStaticObject$$4.field__3, public final thc.runtime.DataValue com.oracle.truffle.api.staticobject.GeneratedStaticObject$$4.field__4]
DATA	com.oracle.truffle.api.staticobject.GeneratedStaticObject$$5	main:Data.Map.Internal.Tip	Tip	[]
DATA	com.oracle.truffle.api.staticobject.GeneratedStaticObject$$6	ghc-internal:GHC.Internal.Types.I#	I#	[public final long com.oracle.truffle.api.staticobject.GeneratedStaticObject$$6.field__0]
DATA	com.oracle.truffle.api.staticobject.GeneratedStaticObject$$8	ghc-internal:GHC.Internal.Types.C#	C#	[public final long com.oracle.truffle.api.staticobject.GeneratedStaticObject$$8.field__0]
DATA	com.oracle.truffle.api.staticobject.GeneratedStaticObject$$10	ghc-internal:GHC.Internal.Types.:	:	[public final java.lang.Object com.oracle.truffle.api.staticobject.GeneratedStaticObject$$10.field__0, public final java.lang.Object com.oracle.truffle.api.staticobject.GeneratedStaticObject$$10.field__1]
DATA	com.oracle.truffle.api.staticobject.GeneratedStaticObject$$11	ghc-internal:GHC.Internal.Types.[]	[]	[]
DATA	com.oracle.truffle.api.staticobject.GeneratedStaticObject$$15	ghc-internal:GHC.Internal.Stack.Types.FreezeCallStack	FreezeCallStack	[public final java.lang.Object com.oracle.truffle.api.staticobject.GeneratedStaticObject$$15.field__0]
DATA	com.oracle.truffle.api.staticobject.GeneratedStaticObject$$19	ghc-internal:GHC.Internal.Exception.ErrorCall	ErrorCall	[public final java.lang.Object com.oracle.truffle.api.staticobject.GeneratedStaticObject$$19.field__0]
DATA	com.oracle.truffle.api.staticobject.GeneratedStaticObject$$23	ghc-internal:GHC.Internal.STRef.STRef	STRef	[public final java.lang.Object com.oracle.truffle.api.staticobject.GeneratedStaticObject$$23.field__0]
