thc.runtime.BytecodeRootGen$CachedBytecodeNode.continueAt:5155	119	0
thc.runtime.BytecodeRootGen$CachedBytecodeNode.continueAt:5172	110	0
thc.runtime.Calls.direct:10	82	0
thc.runtime.BytecodeRoot$MatchData.matches:326	55	0
thc.runtime.Force.execute:210	29	0
thc.runtime.Force.execute:174	12	0
thc.runtime.TailCheck.check:286	1	0
