mapAggregate	1	768	10000	43300546704	2272128542
mapAggregate	2	768	10000	43300546704	2227920209
mapAggregate	3	768	10000	43300546704	2238142167
mapAggregate	4	768	10000	43300546704	2237052625
mapAggregate	5	768	10000	43300546704	2226493916
