mapAggregate	1	1792	10000	101034608976	2315713000
mapAggregate	2	1536	10000	86601093408	2145101000
mapAggregate	3	1792	10000	101034608976	2307998000
mapAggregate	4	1792	10000	101034608976	2270131000
mapAggregate	5	1792	10000	101034608976	2343171000
